2016-1-19;24;17;73;1.0
2016-1-20;24;17;73;0.0
2016-1-21;26;17;69;0.0
2016-1-22;26;17;66;0.0
2016-1-23;28;18;67;1.0
2016-1-24;29;19;69;3.0
2016-1-25;29;19;70;6.0
2016-1-26;30;19;68;4.0
2016-1-27;31;20;66;1.0
2016-1-28;31;21;67;6.0
