2016-1-20;29;20;65;0.0
2016-1-21;30;19;64;0.0
2016-1-22;31;19;61;0.0
2016-1-23;31;21;65;0.0
2016-1-24;31;21;70;0.0
2016-1-25;32;22;71;1.0
2016-1-26;32;22;70;1.0
2016-1-27;32;23;73;3.0
2016-1-28;30;22;75;6.0
2016-1-29;29;22;79;12.0
