2016-1-16;20;90
2016-1-17;21;89
2016-1-18;22;81
2016-1-19;22;78
2016-1-20;22;74
2016-1-21;22;75
2016-1-22;22;76
2016-1-23;22;79
2016-1-24;22;80
2016-1-25;23;81
