2010-1-2;28;20;85;0.00
2010-1-3;30;22;74;0.00
2010-1-4;31;21;74;0.00
2010-1-5;31;21;72;0.00
2010-1-6;29;21;75;0.00
2010-1-7;28;21;78;0.00
2010-1-8;28;22;83;0.00
2010-1-9;32;21;72;0.00
2010-1-10;32;23;62;0.00
2010-1-11;31;19;70;0.00
2010-1-12;31;20;63;0.00
2010-1-13;30;23;60;0.00
2010-1-14;25;22;78;0.00
2010-1-15;23;20;74;0.00
2010-1-16;27;20;78;0.00
2010-1-17;29;21;69;0.00
2010-1-18;30;21;73;0.00
2010-1-19;31;21;68;0.00
2010-1-20;31;20;64;0.00
2010-1-21;29;21;77;0.00
2010-1-22;24;21;77;0.00
2010-1-23;26;21;82;0.00
2010-1-24;27;19;82;0.00
2010-1-25;27;19;84;0.00
2010-1-26;27;19;83;0.00
2010-1-27;29;18;72;0.00
2010-1-28;27;21;83;0.00
2010-1-29;25;20;85;0.00
2010-1-30;25;21;83;0.00
2010-1-31;31;21;74;0.00
2010-2-1;32;18;69;0.00
2010-2-2;32;18;68;0.00
2010-2-3;33;21;70;0.00
2010-2-4;33;21;71;0.00
2010-2-5;33;20;65;0.00
2010-2-6;32;22;65;0.00
2010-2-7;32;20;60;0.00
2010-2-8;31;21;55;0.00
2010-2-9;31;23;58;0.00
2010-2-10;28;22;71;0.00
2010-2-11;30;21;73;0.00
2010-2-12;32;21;67;0.00
2010-2-13;33;21;60;0.00
2010-2-14;33;22;50;0.00
2010-2-15;33;22;52;0.00
2010-2-16;31;23;57;0.00
2010-2-17;31;20;73;0.00
2010-2-18;26;20;79;0.00
2010-2-19;27;22;75;0.00
2010-2-20;30;21;66;0.00
2010-2-21;32;21;59;0.00
2010-2-22;32;22;63;0.00
2010-2-23;32;22;58;0.00
2010-2-24;32;22;66;0.00
2010-2-25;22;19;85;0.00
2010-2-26;23;18;75;0.00
2010-2-27;26;19;72;0.00
2010-2-28;23;19;87;0.00
2010-3-1;20;17;87;0.00
