2010-1-2;30;22;66;0.00
2010-1-3;32;22;58;0.00
2010-1-4;32;22;52;0.00
2010-1-5;33;22;61;0.00
2010-1-6;30;21;70;0.00
2010-1-7;28;20;81;0.00
2010-1-8;28;21;74;0.00
2010-1-9;30;21;64;0.00
2010-1-10;30;22;65;0.00
2010-1-11;30;21;76;0.00
2010-1-12;30;21;76;0.00
2010-1-13;28;20;73;0.00
2010-1-14;27;20;85;0.00
2010-1-15;28;20;85;0.00
2010-1-16;30;21;80;0.00
2010-1-17;30;20;73;0.00
2010-1-18;30;22;70;0.00
2010-1-19;30;22;58;0.00
2010-1-20;31;21;64;0.00
2010-1-21;28;20;81;0.00
2010-1-22;26;19;83;0.00
2010-1-23;27;20;76;0.00
2010-1-24;29;20;73;0.00
2010-1-25;28;20;77;0.00
2010-1-26;30;20;71;0.00
2010-1-27;23;19;92;0.00
2010-1-28;29;21;73;0.00
2010-1-29;22;21;92;0.00
2010-1-30;28;20;80;0.00
2010-1-31;32;22;69;0.00
2010-2-1;32;21;55;0.00
2010-2-2;32;22;52;0.00
2010-2-3;33;22;53;0.00
2010-2-4;32;23;58;0.00
2010-2-5;30;22;64;0.00
2010-2-6;32;21;62;0.00
2010-2-7;29;20;73;0.00
2010-2-8;28;19;69;0.00
2010-2-9;30;20;70;0.00
2010-2-10;28;20;74;0.00
2010-2-11;29;20;78;0.00
2010-2-12;31;23;57;0.00
2010-2-13;31;22;53;0.00
2010-2-14;32;22;55;0.00
2010-2-15;33;22;60;0.00
2010-2-16;30;20;68;0.00
2010-2-17;29;20;74;0.00
2010-2-18;25;20;83;0.00
2010-2-19;29;19;73;0.00
2010-2-20;30;19;73;0.00
2010-2-21;32;19;69;0.00
2010-2-22;32;21;64;0.00
2010-2-23;31;22;65;0.00
2010-2-24;33;21;70;0.00
2010-2-25;30;21;79;0.00
2010-2-26;29;20;80;0.00
2010-2-27;28;21;81;0.00
2010-2-28;26;20;88;0.00
2010-3-1;26;20;88;0.00
2010-3-2;28;21;87;0.00
2010-3-3;25;21;91;0.00
2010-3-4;27;21;88;0.00
2010-3-5;30;20;77;0.00
2010-3-6;30;20;72;0.00
2010-3-7;30;20;53;0.00
2010-3-8;30;18;52;0.00
2010-3-9;31;20;63;0.00
2010-3-10;32;20;59;0.00
2010-3-11;31;21;53;0.00
2010-3-12;32;21;60;0.00
2010-3-13;31;21;72;0.00
2010-3-14;31;22;72;0.00
2010-3-15;29;21;70;0.00
2010-3-16;28;20;75;0.00
2010-3-17;28;20;71;0.00
2010-3-18;30;20;60;0.00
2010-3-19;31;22;59;0.00
2010-3-20;31;21;61;0.00
2010-3-21;29;21;78;0.00
2010-3-22;26;20;84;0.00
2010-3-23;30;21;78;0.00
2010-3-24;30;21;69;0.00
2010-3-25;31;21;73;0.00
2010-3-26;30;22;74;0.00
2010-3-27;31;20;70;0.00
2010-3-28;30;20;61;0.00
