2010-1-2;30;20;64;0.00
2010-1-3;31;18;62;0.00
2010-1-4;31;20;68;0.00
2010-1-5;30;21;71;0.00
2010-1-6;27;19;81;0.00
2010-1-7;29;19;74;0.00
2010-1-8;31;19;67;0.00
2010-1-9;31;21;63;0.00
2010-1-10;30;20;61;0.00
2010-1-11;32;21;57;0.00
2010-1-12;30;22;62;0.00
2010-1-13;31;21;65;0.00
2010-1-14;32;21;65;0.00
2010-1-15;28;21;79;0.00
2010-1-16;30;19;68;0.00
2010-1-17;30;20;62;0.00
2010-1-18;31;19;59;0.00
2010-1-19;31;21;60;0.00
2010-1-20;31;22;62;0.00
2010-1-21;32;21;69;0.00
2010-1-22;29;19;75;0.00
2010-1-23;29;19;74;0.00
2010-1-24;28;19;76;0.00
2010-1-25;28;21;73;0.00
2010-1-26;28;20;69;0.00
2010-1-27;30;19;62;0.00
2010-1-28;29;20;61;0.00
2010-1-29;29;20;61;0.00
2010-1-30;31;22;58;0.00
2010-1-31;29;21;61;0.00
2010-2-1;30;20;59;0.00
2010-2-2;31;21;58;0.00
2010-2-3;33;21;55;0.00
2010-2-4;30;22;57;0.00
2010-2-5;31;21;55;0.00
2010-2-6;29;20;58;0.00
2010-2-7;30;20;60;0.00
2010-2-8;32;19;61;0.00
2010-2-9;30;20;66;0.00
2010-2-10;31;19;71;0.00
2010-2-11;30;21;64;0.00
2010-2-12;30;20;59;0.00
2010-2-13;30;21;57;0.00
2010-2-14;31;21;59;0.00
2010-2-15;31;21;56;0.00
2010-2-16;34;21;56;0.00
2010-2-17;34;20;55;0.00
2010-2-18;31;19;63;0.00
2010-2-19;29;19;70;0.00
2010-2-20;31;22;65;0.00
2010-2-21;31;21;60;0.00
2010-2-22;32;21;58;0.00
2010-2-23;33;21;57;0.00
2010-2-24;33;21;57;0.00
2010-2-25;31;22;63;0.00
2010-2-26;28;20;79;0.00
2010-2-27;28;20;73;0.00
2010-2-28;27;22;76;0.00
2010-3-1;26;20;80;0.00
2010-3-2;24;20;84;0.00
2010-3-3;22;20;91;0.00
2010-3-4;28;21;80;0.00
2010-3-5;29;22;74;0.00
2010-3-6;29;20;72;0.00
2010-3-7;29;20;74;0.00
2010-3-8;30;20;68;0.00
2010-3-9;30;19;76;0.00
2010-3-10;32;21;70;0.00
2010-3-11;31;19;68;0.00
2010-3-12;32;21;68;0.00
2010-3-13;32;21;67;0.00
2010-3-14;31;21;73;0.00
2010-3-15;30;20;80;0.00
2010-3-16;28;20;77;0.00
2010-3-17;26;20;71;0.00
2010-3-18;27;18;72;0.00
2010-3-19;29;19;69;0.00
2010-3-20;30;19;68;0.00
2010-3-21;28;20;77;0.00
2010-3-22;28;20;80;0.00
2010-3-23;31;20;72;0.00
2010-3-24;29;21;68;0.00
2010-3-25;30;20;65;0.00
2010-3-26;29;19;66;0.00
2010-3-27;29;19;66;0.00
2010-3-28;30;20;64;0.00
2010-3-29;31;20;63;0.00
2010-3-30;31;20;65;0.00
2010-3-31;30;21;75;0.00
2010-4-1;27;20;74;0.00
2010-4-2;28;20;72;0.00
2010-4-3;26;22;75;0.00
2010-4-4;27;20;82;0.00
2010-4-5;29;20;76;0.00
2010-4-6;28;19;71;0.00
2010-4-7;25;18;58;0.00
2010-4-8;25;14;55;0.00
2010-4-9;23;14;63;0.00
2010-4-10;25;14;61;0.00
2010-4-11;25;13;65;0.00
2010-4-12;25;14;62;0.00
2010-4-13;25;17;64;0.00
2010-4-14;25;15;66;0.00
2010-4-15;26;16;68;0.00
2010-4-16;29;15;64;0.00
2010-4-17;29;19;66;0.00
2010-4-18;27;19;69;0.00
2010-4-19;28;18;69;0.00
2010-4-20;28;18;69;0.00
2010-4-21;28;17;65;0.00
2010-4-22;29;18;65;0.00
2010-4-23;31;18;65;0.00
2010-4-24;30;20;65;0.00
2010-4-25;28;20;62;0.00
2010-4-26;29;19;67;0.00
2010-4-27;31;18;64;0.00
2010-4-28;30;18;74;0.00
2010-4-29;28;19;69;0.00
2010-4-30;26;19;79;0.00
2010-5-1;27;17;74;0.00
2010-5-2;24;16;77;0.00
2010-5-3;25;17;69;0.00
2010-5-4;26;16;69;0.00
2010-5-5;28;15;66;0.00
2010-5-6;29;15;62;0.00
2010-5-7;29;15;59;0.00
2010-5-8;29;15;64;0.00
2010-5-9;28;18;74;0.00
2010-5-10;20;16;77;0.00
2010-5-11;22;15;80;0.00
2010-5-12;25;16;77;0.00
2010-5-13;25;13;59;0.00
2010-5-14;27;8;61;0.00
2010-5-15;27;12;63;0.00
2010-5-16;28;15;67;0.00
2010-5-17;28;16;65;0.00
2010-5-18;25;15;71;0.00
2010-5-19;25;16;73;0.00
2010-5-20;25;17;82;0.00
2010-5-21;26;15;76;0.00
2010-5-22;28;14;77;0.00
2010-5-23;27;16;74;0.00
2010-5-24;27;17;72;0.00
2010-5-25;28;18;72;0.00
2010-5-26;28;17;71;0.00
2010-5-27;24;17;67;0.00
2010-5-28;22;15;68;0.00
2010-5-29;24;13;69;0.00
2010-5-30;26;14;69;0.00
2010-5-31;24;14;78;0.00
2010-6-1;23;15;69;0.00
2010-6-2;20;15;76;0.00
2010-6-3;21;15;77;0.00
2010-6-4;22;14;72;0.00
2010-6-5;20;12;83;0.00
2010-6-6;;;;
2010-6-7;25;14;53;0.00
2010-6-8;25;12;69;0.00
2010-6-9;23;13;71;0.00
2010-6-10;24;12;67;0.00
2010-6-11;25;13;65;0.00
2010-6-12;22;13;64;0.00
2010-6-13;21;9;60;0.00
2010-6-14;22;9;66;0.00
2010-6-15;24;8;69;0.00
