2010-1-2;34;22;80;0.0
2010-1-3;30;22;88;0.0
2010-1-4;30;22;82;0.0
2010-1-5;26;22;96;0.0
2010-1-6;22;22;100;0.0
2010-1-7;27;24;84;0.0
2010-1-8;28;24;81;0.0
2010-1-9;28;22;92;0.0
2010-1-10;25;22;96;0.0
2010-1-11;29;21;90;0.0
2010-1-12;23;23;100;0.0
2010-1-13;28;23;88;0.0
2010-1-14;33;23;80;0.0
2010-1-15;27;22;85;0.0
2010-1-16;27;21;95;0.0
2010-1-17;24;21;97;0.0
2010-1-18;22;22;94;0.0
2010-1-19;28;22;90;0.0
2010-1-20;30;23;82;0.0
2010-1-21;28;21;95;0.0
2010-1-22;24;22;98;0.0
2010-1-23;24;21;98;0.0
2010-1-24;22;22;100;0.0
2010-1-25;24;24;94;0.0
2010-1-26;;;;
2010-1-27;;;;
2010-1-28;;;;
2010-1-29;;;;
2010-1-30;;;;
2010-1-31;;;;
2010-2-1;31;21;82;0.0
2010-2-2;33;28;62;0.0
2010-2-3;36;29;58;0.0
2010-2-4;36;23;65;0.0
2010-2-5;37;24;73;0.0
2010-2-6;34;28;60;0.0
2010-2-7;33;25;70;0.0
2010-2-8;27;22;85;0.0
2010-2-9;29;21;90;0.0
2010-2-10;28;23;83;0.0
2010-2-11;28;21;85;0.0
2010-2-12;31;22;82;0.0
2010-2-13;28;21;86;0.0
2010-2-14;27;22;90;0.0
2010-2-15;31;25;77;0.0
2010-2-16;33;27;68;0.0
2010-2-17;32;25;70;0.0
2010-2-18;33;23;72;0.0
2010-2-19;28;21;81;0.0
2010-2-20;25;22;79;0.0
2010-2-21;;;;
2010-2-22;;;;
2010-2-23;;;;
2010-2-24;;;;
2010-2-25;;;;
2010-2-26;;;;
2010-2-27;;;;
2010-2-28;;;;
2010-3-1;22;20;95;0.0
2010-3-2;23;20;85;0.0
2010-3-3;25;20;85;0.0
2010-3-4;27;25;78;0.0
2010-3-5;28;23;80;0.0
2010-3-6;23;23;73;0.0
2010-3-7;29;24;56;0.0
2010-3-8;30;25;56;0.0
2010-3-9;33;26;53;0.0
2010-3-10;32;25;53;0.0
2010-3-11;33;27;53;0.0
2010-3-12;20;20;100;0.0
2010-3-13;25;21;91;0.0
2010-3-14;27;24;79;0.0
2010-3-15;25;20;75;0.0
2010-3-16;26;23;70;0.0
2010-3-17;27;23;67;0.0
2010-3-18;24;24;73;0.0
2010-3-19;29;19;88;0.0
2010-3-20;27;22;82;0.0
2010-3-21;28;22;81;0.0
2010-3-22;26;22;80;0.0
2010-3-23;24;20;92;0.0
2010-3-24;20;20;97;0.0
2010-3-25;27;19;88;0.0
2010-3-26;30;21;81;0.0
2010-3-27;26;21;74;0.0
2010-3-28;;;;
2010-3-29;;;;
2010-3-30;;;;
2010-3-31;;;;
2010-4-1;25;21;81;0.0
2010-4-2;24;18;83;0.0
2010-4-3;17;14;86;0.0
2010-4-4;19;15;76;0.0
2010-4-5;20;16;72;0.0
2010-4-6;20;16;67;0.0
2010-4-7;22;19;66;0.0
2010-4-8;27;20;66;0.0
2010-4-9;27;21;62;0.0
2010-4-10;28;22;64;0.0
2010-4-11;28;24;59;0.0
2010-4-12;29;25;59;0.0
2010-4-13;30;25;56;0.0
2010-4-14;27;25;69;0.0
2010-4-15;29;20;93;0.0
2010-4-16;29;26;69;0.0
2010-4-17;25;22;86;0.0
2010-4-18;26;22;78;0.0
2010-4-19;25;21;87;0.0
2010-4-20;23;20;80;0.0
2010-4-21;;;;
2010-4-22;;;;
2010-4-23;;;;
2010-4-24;;;;
2010-4-25;;;;
2010-4-26;;;;
2010-4-27;;;;
2010-4-28;;;;
2010-4-29;;;;
2010-4-30;;;;
2010-5-1;25;21;60;0.0
2010-5-2;25;22;72;0.0
2010-5-3;25;21;75;0.0
2010-5-4;26;24;67;0.0
2010-5-5;26;25;64;0.0
2010-5-6;20;17;69;0.0
2010-5-7;19;14;80;0.0
2010-5-8;16;13;74;0.0
2010-5-9;20;16;71;0.0
2010-5-10;19;17;80;0.0
2010-5-11;21;19;82;0.0
2010-5-12;21;17;87;0.0
2010-5-13;16;13;88;0.0
2010-5-14;17;14;80;0.0
2010-5-15;21;17;78;0.0
2010-5-16;22;18;85;0.0
2010-5-17;24;19;83;0.0
2010-5-18;24;20;81;0.0
2010-5-19;22;18;76;0.0
2010-5-20;22;17;76;0.0
2010-5-21;18;14;77;0.0
2010-5-22;;;;
2010-5-23;;;;
2010-5-24;;;;
2010-5-25;;;;
2010-5-26;;;;
2010-5-27;;;;
2010-5-28;;;;
2010-5-29;;;;
2010-5-30;;;;
2010-5-31;;;;
2010-6-1;19;15;74;0.0
2010-6-2;17;14;82;0.0
2010-6-3;22;19;87;0.0
2010-6-4;20;16;61;0.0
2010-6-5;23;18;55;0.0
2010-6-6;19;16;77;0.0
2010-6-7;20;16;83;0.0
2010-6-8;19;15;83;0.0
2010-6-9;21;17;68;0.0
2010-6-10;22;18;64;0.0
2010-6-11;24;20;60;0.0
2010-6-12;25;21;52;0.0
2010-6-13;25;22;50;0.0
2010-6-14;29;22;54;0.0
2010-6-15;26;17;80;0.0
2010-6-16;21;16;78;0.0
2010-6-17;25;21;64;0.0
2010-6-18;26;22;64;0.0
2010-6-19;25;19;57;0.0
2010-6-20;20;17;74;0.0
2010-6-21;24;20;61;0.0
2010-6-22;;;;
2010-6-23;;;;
2010-6-24;;;;
2010-6-25;;;;
2010-6-26;;;;
2010-6-27;;;;
2010-6-28;;;;
2010-6-29;;;;
2010-6-30;;;;
2010-7-1;23;18;59;0.0
2010-7-2;23;19;58;0.0
2010-7-3;20;20;60;0.0
2010-7-4;23;20;57;0.0
2010-7-5;24;21;61;0.0
2010-7-6;25;22;60;0.0
2010-7-7;23;21;50;0.0
2010-7-8;24;19;65;0.0
2010-7-9;27;21;63;0.0
2010-7-10;22;13;98;0.0
2010-7-11;14;13;100;0.0
2010-7-12;19;13;97;0.0
2010-7-13;16;13;98;0.0
2010-7-14;20;20;83;0.0
2010-7-15;25;20;71;0.0
2010-7-16;26;19;68;0.0
2010-7-17;26;23;54;0.0
2010-7-18;28;21;54;0.0
2010-7-19;28;23;62;0.0
2010-7-20;26;22;50;0.0
2010-7-21;24;16;73;0.0
2010-7-22;24;18;69;0.0
2010-7-23;26;22;56;0.0
2010-7-24;26;22;52;0.0
2010-7-25;;;;
2010-7-26;;;;
2010-7-27;;;;
2010-7-28;;;;
2010-7-29;;;;
2010-7-30;;;;
2010-7-31;;;;
2010-8-1;25;17;75;0.0
2010-8-2;20;14;79;0.0
2010-8-3;21;13;78;0.0
2010-8-4;21;15;75;0.0
2010-8-5;19;11;78;0.0
2010-8-6;30;20;44;0.0
2010-8-7;26;16;72;0.0
2010-8-8;23;15;71;0.0
2010-8-9;29;21;53;0.0
2010-8-10;24;15;59;0.0
2010-8-11;14;14;67;0.0
2010-8-12;19;13;62;0.0
2010-8-13;21;12;55;0.0
2010-8-14;21;13;63;0.0
2010-8-15;23;19;45;0.0
2010-8-16;26;20;43;0.0
2010-8-17;21;21;46;0.0
2010-8-18;28;24;35;0.0
2010-8-19;31;24;35;0.0
2010-8-20;30;25;32;0.0
2010-8-21;30;25;31;0.0
2010-8-22;31;26;30;0.0
2010-8-23;28;26;31;0.0
2010-8-24;32;21;46;0.0
2010-8-25;28;23;46;0.0
2010-8-26;;;;
2010-8-27;;;;
2010-8-28;;;;
2010-8-29;;;;
2010-8-30;;;;
2010-8-31;;;;
2010-9-1;29;24;44;0.0
2010-9-2;30;24;41;0.0
2010-9-3;31;26;37;0.0
2010-9-4;26;26;36;0.0
2010-9-5;26;17;63;0.0
2010-9-6;20;17;88;0.0
2010-9-7;25;16;73;0.0
2010-9-8;25;16;65;0.0
2010-9-9;27;19;59;0.0
2010-9-10;30;24;32;0.0
2010-9-11;29;20;58;0.0
2010-9-12;30;20;60;0.0
