2016-1-17;23;59
2016-1-18;23;68
2016-1-19;22;75
2016-1-20;23;71
2016-1-21;23;70
2016-1-22;23;69
2016-1-23;24;68
2016-1-24;24;69
2016-1-25;25;71
2016-1-26;26;68
