2016-1-17;22;46
2016-1-18;22;62
2016-1-19;21;66
2016-1-20;23;65
2016-1-21;23;66
2016-1-22;23;63
2016-1-23;24;65
2016-1-24;24;67
2016-1-25;24;68
2016-1-26;25;67
