2016-1-17;25;61
2016-1-18;25;64
2016-1-19;25;68
2016-1-20;25;64
2016-1-21;25;66
2016-1-22;25;68
2016-1-23;25;73
2016-1-24;25;74
2016-1-25;25;76
2016-1-26;26;75
