2016-1-17;22;90
2016-1-18;24;84
2016-1-19;24;83
2016-1-20;22;84
2016-1-21;23;79
2016-1-22;24;78
2016-1-23;24;75
2016-1-24;24;81
2016-1-25;25;77
2016-1-26;26;74
