2016-1-17;20;61
2016-1-18;21;66
2016-1-19;20;70
2016-1-20;21;69
2016-1-21;21;67
2016-1-22;22;66
2016-1-23;23;69
2016-1-24;23;70
2016-1-25;23;71
2016-1-26;24;69
